companyString,date,twitteruserid,id,count(*),favoriteCount,retweetCount,isReply,isRetweet,isStatusQuote,hasPlace,hasCoords,possiblySensitive,hasExtendedMediaEntities,hasHashtagEntities,hasMediaEntities,hasMentionEntities,hasUrlEntities
MITRE,2016-01,99,25681997,60,81,296,1,18,10,0,0,0,3,43,3,36,48
MITRE,2016-02,99,25681997,57,97,416,1,21,5,0,0,0,8,44,8,42,41
MITRE,2016-03,99,25681997,74,115,212,0,36,6,0,0,0,23,63,23,58,49
MITRE,2016-04,99,25681997,66,138,234,0,33,4,0,0,0,21,50,21,50,39
MITRE,2016-05,99,25681997,7,15,18,0,1,3,0,0,0,2,6,2,5,4
Grainger,2014-01,100,256527508,1,0,0,1,0,0,0,0,0,0,0,0,1,0
Grainger,2014-02,100,256527508,2,0,0,2,0,0,0,0,0,0,0,0,2,0
Grainger,2014-03,100,256527508,2,0,0,1,0,0,0,0,0,0,0,0,1,0
Grainger,2014-05,100,256527508,1,0,1,1,0,0,0,0,0,0,0,0,1,0
Grainger,2014-06,100,256527508,2,0,0,0,0,0,0,0,0,0,0,0,0,1
Grainger,2014-07,100,256527508,51,6,2,5,1,0,0,0,0,5,18,5,7,3
Grainger,2014-08,100,256527508,48,23,16,4,1,0,0,0,0,7,27,7,15,12
Grainger,2014-09,100,256527508,43,25,9,0,2,0,0,0,0,14,17,14,14,13
Grainger,2014-10,100,256527508,52,3,8,0,5,0,0,0,0,20,21,20,16,13
Grainger,2014-11,100,256527508,36,14,18,0,2,0,0,0,0,9,15,9,6,14
Grainger,2014-12,100,256527508,37,4,0,2,0,0,0,0,0,8,12,8,6,16
Grainger,2015-01,100,256527508,25,7,4,1,0,0,0,0,0,2,7,2,1,16
Grainger,2015-02,100,256527508,27,17,7,0,1,0,0,0,0,8,10,8,1,12
Grainger,2015-03,100,256527508,30,2,2,0,1,0,0,0,0,7,13,7,1,15
Grainger,2015-04,100,256527508,18,3,2,0,0,0,0,0,0,5,8,5,0,12
Grainger,2015-05,100,256527508,39,6,0,0,0,0,0,0,0,16,12,16,2,17
Grainger,2015-06,100,256527508,35,4,14,1,3,0,0,0,0,9,21,9,9,28
Grainger,2015-07,100,256527508,33,1,15,1,8,1,0,0,0,13,20,13,16,22
Grainger,2015-08,100,256527508,27,15,17,3,4,0,0,0,0,16,9,16,10,14
Grainger,2015-09,100,256527508,49,30,159,1,16,4,0,0,0,26,23,26,38,29
Grainger,2015-10,100,256527508,36,25,2845,0,6,2,0,0,0,16,22,16,12,22
Grainger,2015-11,100,256527508,42,13,14,0,4,1,0,0,0,28,37,28,11,10
Grainger,2015-12,100,256527508,22,10,8,0,3,0,0,0,0,12,11,12,10,14
Grainger,2016-01,100,256527508,21,9,3,1,0,1,0,0,0,10,16,10,7,7
Grainger,2016-02,100,256527508,29,65,66,4,7,6,0,0,0,12,21,12,18,15
Grainger,2016-03,100,256527508,16,2,19,0,2,1,0,0,0,13,13,13,4,4
Grainger,2016-04,100,256527508,22,12,23,2,5,3,0,0,0,11,15,11,12,16
Colgate-Palmolive,2011-07,101,21778607,25,2,29,10,4,0,0,0,0,0,4,0,10,4
Colgate-Palmolive,2011-08,101,21778607,16,2,29,6,3,0,0,0,0,0,6,0,9,6
Colgate-Palmolive,2011-09,101,21778607,15,2,16,3,4,0,0,0,0,0,8,0,9,4
Colgate-Palmolive,2011-10,101,21778607,60,1,86,26,9,0,0,0,0,0,12,0,44,13
Colgate-Palmolive,2011-11,101,21778607,45,3,59,13,8,0,0,0,0,1,14,1,31,9
Colgate-Palmolive,2011-12,101,21778607,51,2,37,24,7,0,0,0,0,0,15,0,37,7
Colgate-Palmolive,2012-01,101,21778607,49,3,104,13,8,0,0,0,0,0,23,0,37,8
Colgate-Palmolive,2012-02,101,21778607,39,9,45,16,3,0,0,0,0,1,10,1,26,5
Colgate-Palmolive,2012-03,101,21778607,31,8,68,0,5,0,0,0,0,0,17,0,18,13
Colgate-Palmolive,2012-04,101,21778607,26,8,111,0,8,0,0,0,0,0,12,0,5,12
Colgate-Palmolive,2012-05,101,21778607,29,7,67,5,7,0,0,0,0,0,13,0,20,9
Colgate-Palmolive,2012-06,101,21778607,34,18,126,10,12,0,0,0,0,1,8,1,22,14
Colgate-Palmolive,2012-07,101,21778607,30,5,66,17,4,0,0,0,0,0,5,0,19,13
Colgate-Palmolive,2012-08,101,21778607,60,9,95,33,10,0,0,0,0,1,10,1,47,12
Colgate-Palmolive,2012-09,101,21778607,37,24,257,15,9,0,0,0,0,0,10,0,26,17
Colgate-Palmolive,2012-10,101,21778607,63,25,193,42,8,0,0,0,0,1,8,1,45,23
Colgate-Palmolive,2012-11,101,21778607,38,25,163,19,6,0,0,0,0,3,10,3,22,10
Colgate-Palmolive,2012-12,101,21778607,26,16,3588,14,3,0,0,0,0,2,3,2,17,7
Colgate-Palmolive,2013-01,101,21778607,53,12,149,26,12,0,0,0,0,1,12,1,40,7
Colgate-Palmolive,2013-02,101,21778607,51,14,203,21,17,0,0,0,0,1,16,1,39,13
Colgate-Palmolive,2013-03,101,21778607,52,26,205,28,13,0,0,0,0,8,12,8,40,9
Colgate-Palmolive,2013-04,101,21778607,45,21,220,22,11,0,0,0,0,6,13,6,28,7
Colgate-Palmolive,2013-05,101,21778607,50,18,165,30,9,0,0,0,0,5,8,5,36,7
Colgate-Palmolive,2013-06,101,21778607,94,24,560,22,50,0,1,1,0,7,55,7,83,49
Colgate-Palmolive,2013-07,101,21778607,24,22,114,13,3,0,0,0,0,3,5,3,17,4
Colgate-Palmolive,2013-08,101,21778607,23,14,104,9,5,0,0,0,0,1,9,1,13,3
Colgate-Palmolive,2013-09,101,21778607,35,23,161,21,3,0,0,0,0,0,5,0,25,5
Colgate-Palmolive,2013-10,101,21778607,30,18,101,16,6,0,0,0,0,1,5,1,22,6
Colgate-Palmolive,2013-11,101,21778607,17,19,67,11,0,0,0,0,0,0,2,0,8,0
Colgate-Palmolive,2013-12,101,21778607,30,31,216,12,3,0,0,0,0,0,8,0,13,0
Colgate-Palmolive,2014-01,101,21778607,22,22,184,10,3,0,0,0,0,1,3,1,9,2
Colgate-Palmolive,2014-02,101,21778607,45,65,193,8,1,0,0,0,0,3,28,3,37,19
Colgate-Palmolive,2014-03,101,21778607,41,45,1207,12,5,0,0,0,0,5,18,5,34,16
Colgate-Palmolive,2014-04,101,21778607,43,35,131,19,9,0,0,0,0,6,20,6,37,15
Colgate-Palmolive,2014-05,101,21778607,64,108,267,16,13,0,0,0,0,17,47,17,45,14
Colgate-Palmolive,2014-06,101,21778607,41,73,204,25,7,0,0,0,0,7,13,7,32,6
Colgate-Palmolive,2014-07,101,21778607,68,68,209,21,17,0,0,0,0,17,48,17,51,7
Colgate-Palmolive,2014-08,101,21778607,29,42,77,25,1,0,0,0,0,4,9,4,25,7
Colgate-Palmolive,2014-09,101,21778607,37,15,49,36,0,0,0,0,0,0,5,0,35,4
Colgate-Palmolive,2014-10,101,21778607,14,22,24,12,1,0,0,0,0,0,4,0,13,1
Colgate-Palmolive,2014-11,101,21778607,25,14,1295,6,17,0,0,0,0,11,18,11,25,2
Colgate-Palmolive,2014-12,101,21778607,12,1,12,12,0,0,0,0,0,0,0,0,11,1
Colgate-Palmolive,2015-01,101,21778607,13,1,16,11,0,0,0,0,0,0,0,0,10,0
Colgate-Palmolive,2015-02,101,21778607,55,157,338,20,11,0,0,0,0,5,42,5,47,7
Colgate-Palmolive,2015-03,101,21778607,20,9,3,20,0,0,0,0,0,0,1,0,18,2
Colgate-Palmolive,2015-04,101,21778607,59,32,39,55,0,0,0,0,0,1,16,1,55,8
Colgate-Palmolive,2015-05,101,21778607,61,100,224,34,5,0,0,0,0,26,7,26,59,29
Colgate-Palmolive,2015-06,101,21778607,61,25,38,51,2,3,0,0,0,2,4,2,51,12
Colgate-Palmolive,2015-07,101,21778607,74,50,53,65,4,0,0,0,0,4,7,4,67,11
Colgate-Palmolive,2015-08,101,21778607,125,89,273,40,78,1,0,0,0,19,75,19,119,30
Colgate-Palmolive,2015-09,101,21778607,54,47,70,38,15,0,0,0,0,3,9,3,54,17
Colgate-Palmolive,2015-10,101,21778607,64,57,72,53,3,0,0,0,0,8,8,8,57,16
Colgate-Palmolive,2015-11,101,21778607,95,239,333,62,10,0,0,0,0,26,30,26,75,19
Colgate-Palmolive,2015-12,101,21778607,117,236,333,62,21,4,0,0,0,16,71,16,92,23
Colgate-Palmolive,2016-01,101,21778607,77,21,13,77,0,0,0,0,0,0,0,0,75,13
Colgate-Palmolive,2016-02,101,21778607,511,6077,3969,476,7,7,0,0,0,12,32,12,488,119
Colgate-Palmolive,2016-03,101,21778607,119,161,99,108,0,0,0,0,0,10,2,10,106,36
Colgate-Palmolive,2016-04,101,21778607,103,79,59,95,0,0,0,0,0,0,0,0,94,15
Colgate-Palmolive,2016-05,101,21778607,2,0,0,2,0,0,0,0,0,0,0,0,2,0
Monsanto,2014-11,102,10742132,5,17,24,0,0,0,0,0,0,0,4,0,1,3
Monsanto,2014-12,102,10742132,327,686,3372,26,70,0,0,0,0,68,173,68,254,195
Monsanto,2015-01,102,10742132,443,1068,3360,125,10,0,0,0,0,94,135,94,371,260
Monsanto,2015-02,102,10742132,398,1064,2071,79,22,0,0,0,0,81,116,81,298,242
Monsanto,2015-03,102,10742132,404,1504,2955,153,35,0,0,0,0,83,122,83,314,184
Monsanto,2015-04,102,10742132,300,957,2183,61,58,1,0,0,0,99,124,99,240,136
Monsanto,2015-05,102,10742132,75,631,974,3,8,0,0,0,0,27,24,27,23,62
Monsanto,2015-06,102,10742132,100,640,1073,1,16,1,0,0,0,41,44,41,35,87
Monsanto,2015-07,102,10742132,102,1313,1521,10,10,0,0,0,0,27,23,27,41,90
Monsanto,2015-08,102,10742132,78,677,935,1,3,1,0,0,0,25,25,25,15,67
Monsanto,2015-09,102,10742132,78,669,1141,2,10,1,0,0,0,30,35,30,16,58
Monsanto,2015-10,102,10742132,101,670,1254,0,17,5,0,0,0,34,49,34,38,77
Monsanto,2015-11,102,10742132,112,802,1098,8,7,0,0,0,0,27,39,27,35,94
Monsanto,2015-12,102,10742132,108,1050,1352,5,2,2,0,0,0,19,41,19,25,99
Monsanto,2016-01,102,10742132,128,1422,1779,10,3,1,0,0,0,25,33,25,25,113
Monsanto,2016-02,102,10742132,130,1529,1563,12,2,3,0,0,0,30,45,30,34,105
Monsanto,2016-03,102,10742132,186,1660,8631,9,4,9,0,0,0,29,128,29,40,81
Monsanto,2016-04,102,10742132,110,1316,1071,3,8,8,0,0,0,21,27,21,26,93
Monsanto,2016-05,102,10742132,16,126,152,5,0,0,0,0,0,2,1,2,5,12
FedEx,2015-12,103,2314188024,1,0,0,0,0,0,0,0,0,0,1,0,0,1
FedEx,2016-02,103,2314188024,4,0,0,0,0,0,0,0,0,2,4,2,0,4
FedEx,2016-04,103,2314188024,819,64,16,0,0,0,0,0,0,10,819,10,0,819
FedEx,2016-05,103,2314188024,623,40,5,0,0,0,0,0,0,7,623,7,0,623
Orrick Herrington & Sutcliffe,2010-08,104,33724349,7,0,2,0,1,0,0,0,0,0,1,0,1,0
Orrick Herrington & Sutcliffe,2010-09,104,33724349,19,0,5,0,1,0,0,0,0,0,0,0,1,0
Orrick Herrington & Sutcliffe,2010-10,104,33724349,10,0,1,0,0,0,0,0,0,0,0,0,0,0
Orrick Herrington & Sutcliffe,2010-11,104,33724349,3,1,1,0,0,0,0,0,0,0,0,0,0,0
Orrick Herrington & Sutcliffe,2011-01,104,33724349,9,0,0,0,0,0,0,0,0,0,0,0,0,0
Orrick Herrington & Sutcliffe,2011-02,104,33724349,2,0,1,0,0,0,0,0,0,0,0,0,0,0
Orrick Herrington & Sutcliffe,2011-03,104,33724349,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Orrick Herrington & Sutcliffe,2011-04,104,33724349,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Orrick Herrington & Sutcliffe,2011-05,104,33724349,3,0,6,3,0,0,0,0,0,0,0,0,3,0
Orrick Herrington & Sutcliffe,2011-06,104,33724349,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Orrick Herrington & Sutcliffe,2011-07,104,33724349,5,0,6,4,0,0,0,0,0,0,1,0,5,0
Orrick Herrington & Sutcliffe,2011-08,104,33724349,12,0,19,12,0,0,0,0,0,0,0,0,12,11
Orrick Herrington & Sutcliffe,2011-09,104,33724349,8,0,8,8,0,0,0,0,0,0,1,0,8,8
Orrick Herrington & Sutcliffe,2011-10,104,33724349,9,0,5,8,0,0,0,0,0,0,0,0,9,9
Orrick Herrington & Sutcliffe,2011-11,104,33724349,7,1,6,7,0,0,0,0,0,0,0,0,7,7
Orrick Herrington & Sutcliffe,2011-12,104,33724349,7,0,2,5,0,0,0,0,0,0,0,0,7,7
Orrick Herrington & Sutcliffe,2012-01,104,33724349,11,0,10,8,0,0,0,0,0,0,0,0,10,10
Orrick Herrington & Sutcliffe,2012-02,104,33724349,10,0,6,8,0,0,0,0,0,0,0,0,9,10
Orrick Herrington & Sutcliffe,2012-03,104,33724349,5,0,6,5,0,0,0,0,0,0,0,0,5,5
Orrick Herrington & Sutcliffe,2012-04,104,33724349,7,3,12,5,0,0,0,0,0,0,1,0,7,6
Orrick Herrington & Sutcliffe,2012-05,104,33724349,10,1,13,5,1,0,0,0,0,0,0,0,10,10
Orrick Herrington & Sutcliffe,2012-06,104,33724349,7,0,9,5,0,0,0,0,0,0,1,0,7,5
Orrick Herrington & Sutcliffe,2012-07,104,33724349,5,0,7,3,0,0,0,0,0,0,0,0,5,4
Orrick Herrington & Sutcliffe,2012-08,104,33724349,5,1,4,5,0,0,0,0,0,0,0,0,5,5
Orrick Herrington & Sutcliffe,2012-09,104,33724349,6,0,4,5,0,0,0,0,0,0,1,0,6,6
Orrick Herrington & Sutcliffe,2012-10,104,33724349,5,2,4,4,0,0,0,0,0,0,0,0,5,4
Orrick Herrington & Sutcliffe,2012-11,104,33724349,3,1,5,3,0,0,0,0,0,0,0,0,3,3
Orrick Herrington & Sutcliffe,2012-12,104,33724349,3,0,3,2,0,0,0,0,0,0,0,0,3,2
Orrick Herrington & Sutcliffe,2013-01,104,33724349,8,1,11,7,0,0,0,0,0,0,0,0,8,8
Orrick Herrington & Sutcliffe,2013-02,104,33724349,6,0,10,6,0,0,0,0,0,0,0,0,6,5
Orrick Herrington & Sutcliffe,2013-03,104,33724349,16,3,16,14,0,0,0,0,0,0,3,0,16,16
Orrick Herrington & Sutcliffe,2013-04,104,33724349,16,1,16,10,0,0,0,0,0,0,0,0,15,15
Orrick Herrington & Sutcliffe,2013-05,104,33724349,7,1,7,6,0,0,0,0,0,0,0,0,7,7
Orrick Herrington & Sutcliffe,2013-06,104,33724349,14,1,12,11,0,0,0,0,0,0,1,0,14,12
Orrick Herrington & Sutcliffe,2013-07,104,33724349,26,3,18,12,0,0,0,0,0,0,4,0,18,26
Orrick Herrington & Sutcliffe,2013-08,104,33724349,45,3,16,9,1,0,0,0,0,0,0,0,13,44
Orrick Herrington & Sutcliffe,2013-09,104,33724349,42,3,25,3,2,0,0,0,0,0,3,0,9,41
Orrick Herrington & Sutcliffe,2013-10,104,33724349,26,2,42,6,10,0,0,0,0,1,6,1,19,25
Orrick Herrington & Sutcliffe,2013-11,104,33724349,23,0,19,2,4,0,0,0,0,1,3,1,12,21
Orrick Herrington & Sutcliffe,2013-12,104,33724349,18,13,31,0,3,0,0,0,0,0,3,0,8,17
Orrick Herrington & Sutcliffe,2014-01,104,33724349,25,1,26,3,5,0,0,0,0,1,4,1,11,23
Orrick Herrington & Sutcliffe,2014-02,104,33724349,29,5,26,1,8,0,0,0,0,0,2,0,10,29
Orrick Herrington & Sutcliffe,2014-03,104,33724349,40,5,40,2,11,0,0,0,0,1,13,1,16,38
Orrick Herrington & Sutcliffe,2014-04,104,33724349,32,2,29,0,5,0,0,0,0,1,11,1,5,29
Orrick Herrington & Sutcliffe,2014-05,104,33724349,36,8,44,0,12,0,0,0,0,1,4,1,19,30
Orrick Herrington & Sutcliffe,2014-06,104,33724349,33,6,20,0,4,0,0,0,0,1,2,1,10,33
Orrick Herrington & Sutcliffe,2014-07,104,33724349,47,11,37,2,6,0,0,0,0,7,4,7,16,42
Orrick Herrington & Sutcliffe,2014-08,104,33724349,54,12,30,4,2,0,0,0,0,14,1,14,11,53
Orrick Herrington & Sutcliffe,2014-09,104,33724349,61,10,23,2,3,0,0,0,0,9,6,9,14,58
Orrick Herrington & Sutcliffe,2014-10,104,33724349,65,13,27,1,2,0,0,0,0,12,8,12,13,64
Orrick Herrington & Sutcliffe,2014-11,104,33724349,63,18,26,4,0,0,0,0,0,3,18,3,17,51
Orrick Herrington & Sutcliffe,2014-12,104,33724349,60,24,25,0,2,0,0,0,0,8,9,8,26,59
Orrick Herrington & Sutcliffe,2015-01,104,33724349,44,12,20,1,2,0,0,0,0,17,2,17,21,44
Orrick Herrington & Sutcliffe,2015-02,104,33724349,89,16,52,1,5,0,0,0,0,49,21,49,34,85
Orrick Herrington & Sutcliffe,2015-03,104,33724349,106,26,101,0,16,0,0,0,0,42,38,42,35,87
Orrick Herrington & Sutcliffe,2015-04,104,33724349,101,39,95,0,23,7,0,0,0,39,44,39,52,94
Orrick Herrington & Sutcliffe,2015-05,104,33724349,102,33,130,1,25,9,0,0,0,15,51,15,57,91
Orrick Herrington & Sutcliffe,2015-06,104,33724349,99,33,87,1,15,1,0,0,0,29,46,29,46,94
Orrick Herrington & Sutcliffe,2015-07,104,33724349,99,17,67,0,19,3,0,0,0,23,33,23,49,95
Orrick Herrington & Sutcliffe,2015-08,104,33724349,107,29,81,0,23,3,0,0,0,22,31,22,58,105
Orrick Herrington & Sutcliffe,2015-09,104,33724349,101,21,73,3,25,2,0,0,0,15,44,15,60,95
Orrick Herrington & Sutcliffe,2015-10,104,33724349,103,39,102,0,16,0,0,0,0,8,45,8,71,98
Orrick Herrington & Sutcliffe,2015-11,104,33724349,82,45,80,0,18,1,0,0,0,3,28,3,51,75
Orrick Herrington & Sutcliffe,2015-12,104,33724349,92,33,102,1,21,0,0,0,0,15,25,15,67,89
Orrick Herrington & Sutcliffe,2016-01,104,33724349,87,59,134,0,24,1,0,0,0,13,26,13,54,83
Orrick Herrington & Sutcliffe,2016-02,104,33724349,88,102,1675,1,32,0,0,0,0,16,18,16,67,81
Orrick Herrington & Sutcliffe,2016-03,104,33724349,90,84,133,0,33,1,0,0,0,13,32,13,62,77
Orrick Herrington & Sutcliffe,2016-04,104,33724349,75,54,142,0,36,2,0,0,0,18,17,18,48,68
Orrick Herrington & Sutcliffe,2016-05,104,33724349,8,0,6,0,3,0,0,0,0,0,2,0,4,7
LifeBridge Health,2013-12,105,2163458978,2,0,0,0,0,0,0,0,0,0,2,0,0,2
LifeBridge Health,2014-01,105,2163458978,1,0,0,0,0,0,0,0,0,0,1,0,0,1
LifeBridge Health,2014-02,105,2163458978,1,0,0,0,0,0,0,0,0,0,1,0,0,1
Herman Miller,2013-06,106,18084100,259,251,800,51,58,0,0,0,0,28,147,28,213,147
Herman Miller,2013-07,106,18084100,222,344,919,45,16,0,0,0,0,9,135,9,163,178
Herman Miller,2013-08,106,18084100,144,125,439,33,25,0,0,0,0,6,77,6,91,103
Herman Miller,2013-09,106,18084100,169,181,361,42,8,0,0,0,0,13,99,13,129,99
Herman Miller,2013-10,106,18084100,164,235,485,33,15,0,0,0,0,8,97,8,123,117
Herman Miller,2013-11,106,18084100,110,229,457,32,21,0,0,0,0,13,55,13,77,69
Herman Miller,2013-12,106,18084100,86,100,232,12,7,0,0,0,0,5,43,5,63,63
Herman Miller,2014-01,106,18084100,150,291,540,58,21,0,0,0,0,19,62,19,119,75
Herman Miller,2014-02,106,18084100,125,222,524,41,24,0,0,0,0,17,60,17,109,62
Herman Miller,2014-03,106,18084100,142,417,568,38,6,0,0,0,0,7,94,7,95,94
Herman Miller,2014-04,106,18084100,152,549,909,43,13,0,0,0,0,23,79,23,108,91
Herman Miller,2014-05,106,18084100,107,394,537,15,25,0,0,0,0,21,65,21,83,69
Herman Miller,2014-06,106,18084100,81,268,379,18,10,0,0,0,0,13,45,13,72,52
Herman Miller,2014-07,106,18084100,76,292,307,27,0,0,0,0,0,15,24,15,72,31
Herman Miller,2014-08,106,18084100,54,314,296,18,3,0,0,0,0,10,20,10,46,29
Herman Miller,2014-09,106,18084100,50,278,270,16,1,0,0,0,0,7,28,7,35,21
Herman Miller,2014-10,106,18084100,106,672,609,19,0,0,0,0,0,31,66,31,72,58
Herman Miller,2014-11,106,18084100,85,604,491,10,3,0,0,0,0,39,43,39,56,65
Herman Miller,2014-12,106,18084100,101,874,936,11,7,0,0,0,0,58,69,58,56,66
Herman Miller,2015-01,106,18084100,99,919,829,11,6,0,0,0,0,57,62,57,60,69
Herman Miller,2015-02,106,18084100,93,907,951,7,9,0,0,0,0,68,64,68,65,63
Herman Miller,2015-03,106,18084100,118,953,998,14,8,0,0,0,0,72,73,72,83,101
Herman Miller,2015-04,106,18084100,106,965,740,10,5,0,0,0,0,82,67,82,57,72
Herman Miller,2015-05,106,18084100,57,452,304,3,4,3,0,0,0,33,38,33,31,43
Herman Miller,2015-06,106,18084100,46,563,356,3,3,0,0,0,0,27,34,27,35,26
Herman Miller,2015-07,106,18084100,44,340,342,9,5,3,0,0,0,27,26,27,38,33
Herman Miller,2015-08,106,18084100,47,516,377,13,5,4,0,0,0,17,29,17,30,28
Herman Miller,2015-09,106,18084100,29,221,138,2,1,3,0,0,0,18,14,18,22,20
Herman Miller,2015-10,106,18084100,43,343,252,2,10,3,0,0,0,25,28,25,27,29
Herman Miller,2015-11,106,18084100,21,275,144,1,2,0,0,0,0,19,13,19,9,14
Herman Miller,2015-12,106,18084100,37,337,448,1,17,0,0,0,0,30,22,30,23,31
Herman Miller,2016-01,106,18084100,24,304,374,0,9,0,0,0,0,19,12,19,12,18
Herman Miller,2016-02,106,18084100,29,320,303,0,11,0,0,0,0,24,18,24,15,25
Herman Miller,2016-03,106,18084100,32,528,379,0,9,0,0,0,0,28,12,28,15,29
Herman Miller,2016-04,106,18084100,29,314,324,1,14,1,0,0,0,21,16,21,16,25
Herman Miller,2016-05,106,18084100,1,6,12,0,0,0,0,0,0,1,1,1,1,1
Texas Instruments,2015-04,107,13613292,1,1,1,0,0,0,0,0,0,1,1,1,0,1
Texas Instruments,2015-07,107,13613292,190,1977,1495,9,4,0,0,0,0,73,111,73,52,180
Texas Instruments,2015-08,107,13613292,375,1900,1319,65,6,0,0,0,0,141,243,141,108,347
Texas Instruments,2015-09,107,13613292,347,1982,1391,38,22,2,0,0,0,116,194,116,134,314
Texas Instruments,2015-10,107,13613292,422,2102,1296,57,16,0,0,0,0,148,266,148,141,371
Texas Instruments,2015-11,107,13613292,304,1843,1234,26,15,1,0,0,0,128,185,128,95,274
Texas Instruments,2015-12,107,13613292,370,1371,879,76,12,2,0,0,0,133,260,133,119,316
Texas Instruments,2016-01,107,13613292,368,2684,1614,30,32,4,0,0,0,167,276,167,154,290
Texas Instruments,2016-02,107,13613292,250,1468,886,29,22,3,0,0,0,129,157,129,120,205
Texas Instruments,2016-03,107,13613292,347,3004,1481,34,22,7,0,0,0,162,216,162,127,304
Texas Instruments,2016-04,107,13613292,233,1744,931,29,20,5,0,0,0,117,145,117,89,203
Texas Instruments,2016-05,107,13613292,21,133,50,0,1,0,0,0,0,9,17,9,5,20
Vanderbilt University,2015-05,108,41621787,106,75,72,42,1,0,0,0,0,2,8,2,46,59
Vanderbilt University,2015-06,108,41621787,213,178,155,59,1,1,0,0,0,8,20,8,80,157
Vanderbilt University,2015-07,108,41621787,254,196,222,100,4,3,0,0,0,9,30,9,143,165
Vanderbilt University,2015-08,108,41621787,194,297,289,51,3,0,0,0,0,11,26,11,82,147
Vanderbilt University,2015-09,108,41621787,191,241,238,55,12,1,0,0,0,9,29,9,97,138
Vanderbilt University,2015-10,108,41621787,439,555,573,60,28,0,0,0,0,241,202,241,175,354
Vanderbilt University,2015-11,108,41621787,283,392,908,33,9,1,0,0,0,208,110,208,179,246
Vanderbilt University,2015-12,108,41621787,260,347,368,29,12,0,0,0,6,175,69,175,143,231
Vanderbilt University,2016-01,108,41621787,288,782,631,39,14,0,0,0,0,196,88,196,172,236
Vanderbilt University,2016-02,108,41621787,320,632,690,35,20,1,0,0,0,219,67,219,185,272
Vanderbilt University,2016-03,108,41621787,305,651,470,40,11,0,0,0,0,203,45,203,182,274
Vanderbilt University,2016-04,108,41621787,329,741,586,18,12,0,0,0,2,218,122,218,165,248
Vanderbilt University,2016-05,108,41621787,22,68,46,1,1,0,0,0,0,19,3,19,7,21
Sherwin-Williams,2014-05,109,111372861,4,11,18,3,1,0,0,0,0,2,0,2,3,0
Sherwin-Williams,2014-06,109,111372861,331,873,783,228,30,0,0,0,0,91,194,91,270,55
Sherwin-Williams,2014-07,109,111372861,159,656,622,116,12,0,0,0,0,25,45,25,132,43
Sherwin-Williams,2014-08,109,111372861,174,1157,789,105,11,0,0,0,0,47,69,47,129,29
Sherwin-Williams,2014-09,109,111372861,124,671,473,87,8,0,0,0,0,25,28,25,92,22
Sherwin-Williams,2014-10,109,111372861,148,1518,1467,109,2,0,0,0,0,24,29,24,117,24
Sherwin-Williams,2014-11,109,111372861,141,573,321,110,5,0,0,0,0,20,25,20,115,17
Sherwin-Williams,2014-12,109,111372861,151,509,359,121,5,0,0,0,0,22,21,22,123,15
Sherwin-Williams,2015-01,109,111372861,228,961,523,189,7,0,0,0,0,24,104,24,200,25
Sherwin-Williams,2015-02,109,111372861,167,1030,738,136,2,0,0,0,0,29,35,29,139,17
Sherwin-Williams,2015-03,109,111372861,223,597,1018,130,56,1,0,0,0,60,56,60,187,71
Sherwin-Williams,2015-04,109,111372861,177,459,912,93,54,1,0,0,0,65,63,65,155,54
Sherwin-Williams,2015-05,109,111372861,184,626,659,100,41,3,0,0,0,64,96,64,150,50
Sherwin-Williams,2015-06,109,111372861,271,675,682,203,37,4,0,0,0,71,93,71,244,45
Sherwin-Williams,2015-07,109,111372861,180,1235,605,108,19,3,0,0,0,50,81,50,128,44
Sherwin-Williams,2015-08,109,111372861,73,1029,396,44,0,0,0,0,0,26,12,26,48,18
Sherwin-Williams,2015-09,109,111372861,57,993,367,28,2,0,0,0,0,29,10,29,38,13
Sherwin-Williams,2015-10,109,111372861,58,1438,580,18,5,0,0,0,0,33,16,33,25,27
Sherwin-Williams,2015-11,109,111372861,34,1686,539,12,3,0,0,0,0,21,6,21,16,12
Sherwin-Williams,2015-12,109,111372861,89,1389,489,50,5,1,0,0,0,26,42,26,62,30
Sherwin-Williams,2016-01,109,111372861,62,2528,679,40,3,1,0,0,0,15,29,15,47,24
Sherwin-Williams,2016-02,109,111372861,78,1860,523,52,2,0,0,0,0,21,45,21,60,19
Sherwin-Williams,2016-03,109,111372861,46,2803,666,25,5,0,0,0,0,19,9,19,36,11
Sherwin-Williams,2016-04,109,111372861,65,2084,657,23,8,2,0,0,0,33,27,33,43,34
Sherwin-Williams,2016-05,109,111372861,6,77,25,5,0,0,0,0,0,1,0,1,5,3
SRA International,2009-01,110,18166849,14,0,0,4,0,0,0,0,0,0,4,0,1,0
SRA International,2009-02,110,18166849,30,2,0,3,0,0,0,0,0,0,9,0,7,0
SRA International,2009-03,110,18166849,42,2,0,3,0,0,0,0,0,0,19,0,18,0
SRA International,2009-04,110,18166849,27,0,0,1,0,0,0,0,0,0,10,0,12,0
SRA International,2009-05,110,18166849,17,0,0,1,0,0,0,0,0,0,3,0,9,0
SRA International,2009-06,110,18166849,16,2,0,0,0,0,0,0,0,0,9,0,10,0
SRA International,2009-07,110,18166849,12,0,0,0,0,0,0,0,0,0,1,0,5,0
