Company Name,fbId,fbPageId,2007-12 count(*),2008-01 count(*),2008-12 count(*),2009-01 count(*),2009-12 count(*),2010-01 count(*),2010-12 count(*),2011-01 count(*),2011-12 count(*),2012-01 count(*),2012-12 count(*),2013-01 count(*),2013-12 count(*),2014-01 count(*),2014-12 count(*),2015-01 count(*),2015-12 count(*),2016-01 count(*),2007-12 commentsCount,2008-01 commentsCount,2008-12 commentsCount,2009-01 commentsCount,2009-12 commentsCount,2010-01 commentsCount,2010-12 commentsCount,2011-01 commentsCount,2011-12 commentsCount,2012-01 commentsCount,2012-12 commentsCount,2013-01 commentsCount,2013-12 commentsCount,2014-01 commentsCount,2014-12 commentsCount,2015-01 commentsCount,2015-12 commentsCount,2016-01 commentsCount,2007-12 likesCount,2008-01 likesCount,2008-12 likesCount,2009-01 likesCount,2009-12 likesCount,2010-01 likesCount,2010-12 likesCount,2011-01 likesCount,2011-12 likesCount,2012-01 likesCount,2012-12 likesCount,2013-01 likesCount,2013-12 likesCount,2014-01 likesCount,2014-12 likesCount,2015-01 likesCount,2015-12 likesCount,2016-01 likesCount,2007-12 reactionsCount,2008-01 reactionsCount,2008-12 reactionsCount,2009-01 reactionsCount,2009-12 reactionsCount,2010-01 reactionsCount,2010-12 reactionsCount,2011-01 reactionsCount,2011-12 reactionsCount,2012-01 reactionsCount,2012-12 reactionsCount,2013-01 reactionsCount,2013-12 reactionsCount,2014-01 reactionsCount,2014-12 reactionsCount,2015-01 reactionsCount,2015-12 reactionsCount,2016-01 reactionsCount,2007-12 sharesCount,2008-01 sharesCount,2008-12 sharesCount,2009-01 sharesCount,2009-12 sharesCount,2010-01 sharesCount,2010-12 sharesCount,2011-01 sharesCount,2011-12 sharesCount,2012-01 sharesCount,2012-12 sharesCount,2013-01 sharesCount,2013-12 sharesCount,2014-01 sharesCount,2014-12 sharesCount,2015-01 sharesCount,2015-12 sharesCount,2016-01 sharesCount,2007-12 hasCaption,2008-01 hasCaption,2008-12 hasCaption,2009-01 hasCaption,2009-12 hasCaption,2010-01 hasCaption,2010-12 hasCaption,2011-01 hasCaption,2011-12 hasCaption,2012-01 hasCaption,2012-12 hasCaption,2013-01 hasCaption,2013-12 hasCaption,2014-01 hasCaption,2014-12 hasCaption,2015-01 hasCaption,2015-12 hasCaption,2016-01 hasCaption,2007-12 blankMessage,2008-01 blankMessage,2008-12 blankMessage,2009-01 blankMessage,2009-12 blankMessage,2010-01 blankMessage,2010-12 blankMessage,2011-01 blankMessage,2011-12 blankMessage,2012-01 blankMessage,2012-12 blankMessage,2013-01 blankMessage,2013-12 blankMessage,2014-01 blankMessage,2014-12 blankMessage,2015-01 blankMessage,2015-12 blankMessage,2016-01 blankMessage,2007-12 updatedLater,2008-01 updatedLater,2008-12 updatedLater,2009-01 updatedLater,2009-12 updatedLater,2010-01 updatedLater,2010-12 updatedLater,2011-01 updatedLater,2011-12 updatedLater,2012-01 updatedLater,2012-12 updatedLater,2013-01 updatedLater,2013-12 updatedLater,2014-01 updatedLater,2014-12 updatedLater,2015-01 updatedLater,2015-12 updatedLater,2016-01 updatedLater,2007-12 hasParent,2008-01 hasParent,2008-12 hasParent,2009-01 hasParent,2009-12 hasParent,2010-01 hasParent,2010-12 hasParent,2011-01 hasParent,2011-12 hasParent,2012-01 hasParent,2012-12 hasParent,2013-01 hasParent,2013-12 hasParent,2014-01 hasParent,2014-12 hasParent,2015-01 hasParent,2015-12 hasParent,2016-01 hasParent,2007-12 hasPlace,2008-01 hasPlace,2008-12 hasPlace,2009-01 hasPlace,2009-12 hasPlace,2010-01 hasPlace,2010-12 hasPlace,2011-01 hasPlace,2011-12 hasPlace,2012-01 hasPlace,2012-12 hasPlace,2013-01 hasPlace,2013-12 hasPlace,2014-01 hasPlace,2014-12 hasPlace,2015-01 hasPlace,2015-12 hasPlace,2016-01 hasPlace,2007-12 hasMessageTags,2008-01 hasMessageTags,2008-12 hasMessageTags,2009-01 hasMessageTags,2009-12 hasMessageTags,2010-01 hasMessageTags,2010-12 hasMessageTags,2011-01 hasMessageTags,2011-12 hasMessageTags,2012-01 hasMessageTags,2012-12 hasMessageTags,2013-01 hasMessageTags,2013-12 hasMessageTags,2014-01 hasMessageTags,2014-12 hasMessageTags,2015-01 hasMessageTags,2015-12 hasMessageTags,2016-01 hasMessageTags,2007-12 hasSource,2008-01 hasSource,2008-12 hasSource,2009-01 hasSource,2009-12 hasSource,2010-01 hasSource,2010-12 hasSource,2011-01 hasSource,2011-12 hasSource,2012-01 hasSource,2012-12 hasSource,2013-01 hasSource,2013-12 hasSource,2014-01 hasSource,2014-12 hasSource,2015-01 hasSource,2015-12 hasSource,2016-01 hasSource,2007-12 hasTo,2008-01 hasTo,2008-12 hasTo,2009-01 hasTo,2009-12 hasTo,2010-01 hasTo,2010-12 hasTo,2011-01 hasTo,2011-12 hasTo,2012-01 hasTo,2012-12 hasTo,2013-01 hasTo,2013-12 hasTo,2014-01 hasTo,2014-12 hasTo,2015-01 hasTo,2015-12 hasTo,2016-01 hasTo,2007-12 postedFromApp,2008-01 postedFromApp,2008-12 postedFromApp,2009-01 postedFromApp,2009-12 postedFromApp,2010-01 postedFromApp,2010-12 postedFromApp,2011-01 postedFromApp,2011-12 postedFromApp,2012-01 postedFromApp,2012-12 postedFromApp,2013-01 postedFromApp,2013-12 postedFromApp,2014-01 postedFromApp,2014-12 postedFromApp,2015-01 postedFromApp,2015-12 postedFromApp,2016-01 postedFromApp,2007-12 added_photosStory,2008-01 added_photosStory,2008-12 added_photosStory,2009-01 added_photosStory,2009-12 added_photosStory,2010-01 added_photosStory,2010-12 added_photosStory,2011-01 added_photosStory,2011-12 added_photosStory,2012-01 added_photosStory,2012-12 added_photosStory,2013-01 added_photosStory,2013-12 added_photosStory,2014-01 added_photosStory,2014-12 added_photosStory,2015-01 added_photosStory,2015-12 added_photosStory,2016-01 added_photosStory,2007-12 shared_storyStory,2008-01 shared_storyStory,2008-12 shared_storyStory,2009-01 shared_storyStory,2009-12 shared_storyStory,2010-01 shared_storyStory,2010-12 shared_storyStory,2011-01 shared_storyStory,2011-12 shared_storyStory,2012-01 shared_storyStory,2012-12 shared_storyStory,2013-01 shared_storyStory,2013-12 shared_storyStory,2014-01 shared_storyStory,2014-12 shared_storyStory,2015-01 shared_storyStory,2015-12 shared_storyStory,2016-01 shared_storyStory,2007-12 added_videoStory,2008-01 added_videoStory,2008-12 added_videoStory,2009-01 added_videoStory,2009-12 added_videoStory,2010-01 added_videoStory,2010-12 added_videoStory,2011-01 added_videoStory,2011-12 added_videoStory,2012-01 added_videoStory,2012-12 added_videoStory,2013-01 added_videoStory,2013-12 added_videoStory,2014-01 added_videoStory,2014-12 added_videoStory,2015-01 added_videoStory,2015-12 added_videoStory,2016-01 added_videoStory,2007-12 mobile_status_updateStory,2008-01 mobile_status_updateStory,2008-12 mobile_status_updateStory,2009-01 mobile_status_updateStory,2009-12 mobile_status_updateStory,2010-01 mobile_status_updateStory,2010-12 mobile_status_updateStory,2011-01 mobile_status_updateStory,2011-12 mobile_status_updateStory,2012-01 mobile_status_updateStory,2012-12 mobile_status_updateStory,2013-01 mobile_status_updateStory,2013-12 mobile_status_updateStory,2014-01 mobile_status_updateStory,2014-12 mobile_status_updateStory,2015-01 mobile_status_updateStory,2015-12 mobile_status_updateStory,2016-01 mobile_status_updateStory,2007-12 published_storyStory,2008-01 published_storyStory,2008-12 published_storyStory,2009-01 published_storyStory,2009-12 published_storyStory,2010-01 published_storyStory,2010-12 published_storyStory,2011-01 published_storyStory,2011-12 published_storyStory,2012-01 published_storyStory,2012-12 published_storyStory,2013-01 published_storyStory,2013-12 published_storyStory,2014-01 published_storyStory,2014-12 published_storyStory,2015-01 published_storyStory,2015-12 published_storyStory,2016-01 published_storyStory,2007-12 created_noteStory,2008-01 created_noteStory,2008-12 created_noteStory,2009-01 created_noteStory,2009-12 created_noteStory,2010-01 created_noteStory,2010-12 created_noteStory,2011-01 created_noteStory,2011-12 created_noteStory,2012-01 created_noteStory,2012-12 created_noteStory,2013-01 created_noteStory,2013-12 created_noteStory,2014-01 created_noteStory,2014-12 created_noteStory,2015-01 created_noteStory,2015-12 created_noteStory,2016-01 created_noteStory,2007-12 wall_postStory,2008-01 wall_postStory,2008-12 wall_postStory,2009-01 wall_postStory,2009-12 wall_postStory,2010-01 wall_postStory,2010-12 wall_postStory,2011-01 wall_postStory,2011-12 wall_postStory,2012-01 wall_postStory,2012-12 wall_postStory,2013-01 wall_postStory,2013-12 wall_postStory,2014-01 wall_postStory,2014-12 wall_postStory,2015-01 wall_postStory,2015-12 wall_postStory,2016-01 wall_postStory,2007-12 created_eventStory,2008-01 created_eventStory,2008-12 created_eventStory,2009-01 created_eventStory,2009-12 created_eventStory,2010-01 created_eventStory,2010-12 created_eventStory,2011-01 created_eventStory,2011-12 created_eventStory,2012-01 created_eventStory,2012-12 created_eventStory,2013-01 created_eventStory,2013-12 created_eventStory,2014-01 created_eventStory,2014-12 created_eventStory,2015-01 created_eventStory,2015-12 created_eventStory,2016-01 created_eventStory,2007-12 noTypeStory,2008-01 noTypeStory,2008-12 noTypeStory,2009-01 noTypeStory,2009-12 noTypeStory,2010-01 noTypeStory,2010-12 noTypeStory,2011-01 noTypeStory,2011-12 noTypeStory,2012-01 noTypeStory,2012-12 noTypeStory,2013-01 noTypeStory,2013-12 noTypeStory,2014-01 noTypeStory,2014-12 noTypeStory,2015-01 noTypeStory,2015-12 noTypeStory,2016-01 noTypeStory
Kiewit Corporation,210762462323361,126,0,0,0,0,0,0,0,0,0,55,40,112,59,103,95,77,45,17,0,0,0,0,0,0,0,0,0,184,163,408,222,410,244,356,113,57,0,0,0,0,0,0,0,0,0,3652,4047,11241,6541,10683,8670,9882,4694,2365,0,0,0,0,0,0,0,0,0,3652,4047,11241,6541,10683,8670,9882,4751,2384,0,0,0,0,0,0,0,0,0,386,311,1176,650,1058,1251,1484,903,414,0,0,0,0,0,0,0,0,0,34,16,43,14,27,26,15,9,1,0,0,0,0,0,0,0,0,0,2,1,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,14,14,28,16,36,38,31,13,7,0,0,0,0,0,0,0,0,0,2,1,4,0,1,7,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,2,6,6,8,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,66,42,17,0,0,0,0,0,0,0,0,0,19,21,64,44,72,64,58,33,16,0,0,0,0,0,0,0,0,0,36,17,47,14,27,28,17,12,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Publix Super Markets,209968985766607,72,0,0,0,0,0,0,0,0,0,254,134,433,200,298,266,203,143,52,0,0,0,0,0,0,0,0,0,2956,951,3884,2547,4339,1881,1902,741,384,0,0,0,0,0,0,0,0,0,7060,5243,13430,13179,19044,13780,12337,9573,3119,0,0,0,0,0,0,0,0,0,7060,5243,13430,13179,19044,13780,12339,10009,3199,0,0,0,0,0,0,0,0,0,717,1681,2362,2443,3862,3761,2378,2772,1646,0,0,0,0,0,0,0,0,0,89,36,181,49,93,108,70,53,21,0,0,0,0,0,0,0,0,0,40,6,30,8,11,44,27,28,11,0,0,0,0,0,0,0,0,0,73,40,141,47,52,52,41,35,18,0,0,0,0,0,0,0,0,0,2,0,6,1,2,3,6,9,1,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,5,1,0,0,0,0,0,0,0,0,0,0,0,2,2,6,12,9,11,4,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,5,1,0,0,0,0,0,0,0,0,0,107,117,340,79,119,0,0,0,0,0,0,0,0,0,0,0,0,0,159,94,240,147,195,149,122,74,26,0,0,0,0,0,0,0,0,0,56,27,138,41,81,70,52,36,11,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,3,6,4,0,0,0,0,0,0,0,0,0,2,1,5,3,5,4,4,1,1,0,0,0,0,0,0,0,0,0,3,6,23,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,6,27,8,10,41,22,26,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanderbilt University,99104920858,110,0,0,77,31,163,34,244,8,0,539,143,516,180,246,278,196,230,76,0,0,5,3,31,10,848,48,0,6033,1415,4124,1822,3646,5203,2848,4423,1736,0,0,8,2,160,29,3157,211,0,107889,30058,92922,57034,95766,158378,102347,139867,54773,0,0,8,2,160,29,3157,211,0,107889,30058,92922,57034,95766,158378,102347,142687,56096,0,0,3,0,2,0,366,2,0,13985,3429,9460,7426,12593,23238,13577,24673,11783,0,0,59,24,135,28,150,5,0,336,97,316,127,162,236,159,208,67,0,0,2,1,0,0,1,0,0,7,0,0,0,3,0,0,0,0,0,0,74,29,149,28,127,2,0,173,48,191,37,32,43,42,28,7,0,0,0,0,1,1,10,0,0,12,1,2,3,7,3,2,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,1,0,9,3,26,1,0,26,13,34,13,27,57,33,118,37,0,0,2,0,6,2,18,3,0,56,18,50,13,20,6,10,3,5,0,0,1,0,9,3,26,1,0,25,13,34,13,26,55,33,118,37,0,0,0,0,0,0,21,1,0,0,76,264,82,109,192,124,220,72,0,0,4,1,3,0,12,0,0,91,28,147,43,60,34,33,18,5,0,0,58,24,138,29,162,5,0,356,100,328,130,170,234,159,207,68,0,0,1,0,1,0,0,0,0,0,1,0,0,4,2,1,1,2,0,0,13,6,21,4,51,2,0,84,14,40,7,11,8,3,4,1,0,0,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0
Allianz Life Insurance,293573224082477,46,0,0,0,0,0,0,0,0,0,36,45,198,84,141,112,76,40,9,0,0,0,0,0,0,0,0,0,3,0,38,17,73,30,25,28,2,0,0,0,0,0,0,0,0,0,114,106,685,456,836,1087,668,518,89,0,0,0,0,0,0,0,0,0,114,106,685,456,836,1087,668,527,91,0,0,0,0,0,0,0,0,0,6,8,29,45,39,51,32,21,5,0,0,0,0,0,0,0,0,0,18,39,87,54,44,39,13,2,0,0,0,0,0,0,0,0,0,0,2,1,2,3,8,8,1,2,0,0,0,0,0,0,0,0,0,0,34,45,179,74,118,90,61,27,7,0,0,0,0,0,0,0,0,0,0,0,0,2,1,16,9,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2,6,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,5,105,22,81,53,50,27,7,0,0,0,0,0,0,0,0,0,16,39,84,56,44,55,22,10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,9,1,8,6,15,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Starbucks,22092443056,67,0,5,0,1,121,36,175,7,0,87,16,59,22,49,16,10,4,2,0,239,0,947,117281,29300,188401,8581,0,113544,6548,40053,6595,23935,31226,14827,3089,6650,0,303,0,8407,953996,267264,2311725,112536,0,2617337,618417,3327882,563812,1688307,1901500,834239,202346,365159,0,303,0,8407,953997,267265,2311725,112536,0,2617337,618418,3327899,563827,1688342,1901648,834366,208132,365289,0,37,0,2,594,155,57003,275,0,141725,18394,133990,14486,50161,46687,40337,5411,8075,0,0,0,0,87,27,75,3,0,21,1,1,5,11,1,2,0,0,0,0,0,0,0,0,7,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,23,7,30,0,0,17,5,10,8,12,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,1,0,0,0,0,0,0,0,0,25,6,19,2,0,5,0,1,1,2,0,0,0,0,0,3,0,0,16,5,16,0,0,6,0,2,1,2,1,0,0,0,0,0,0,0,25,6,19,2,0,5,0,1,1,2,0,0,0,0,0,0,0,0,1,0,3,0,0,15,3,22,2,8,0,0,0,0,0,0,0,0,10,5,77,1,0,62,15,53,18,36,14,10,4,2,0,0,0,0,87,27,69,3,0,18,0,0,3,7,1,0,0,0,0,3,0,0,11,1,4,0,0,0,0,2,1,2,1,0,0,0,0,0,0,1,11,3,19,3,0,6,1,4,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,1,0,0,0,1,0,0,0,0
Kimpton Hotels & Restaurants,51530158577,15,0,0,104,78,179,44,194,0,0,286,81,262,74,135,96,92,32,3,0,0,678,436,795,192,826,0,0,1736,494,1872,1648,1443,1440,1240,832,31,0,0,904,575,2094,513,3459,0,0,9570,3896,16182,9201,17718,17040,16839,10584,461,0,0,904,575,2094,513,3459,0,0,9570,3896,16182,9201,17718,17040,16840,10838,483,0,0,6,1,5,1,102,0,0,1711,442,2299,984,821,841,2261,957,17,0,0,56,42,145,31,132,0,0,101,6,22,8,8,4,5,1,0,0,0,5,5,3,1,0,0,0,3,1,3,2,2,1,2,0,0,0,0,30,20,51,8,57,0,0,96,19,46,13,16,17,9,0,0,0,0,0,0,3,2,1,0,0,14,2,5,1,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,9,1,35,0,0,79,34,105,36,65,45,50,14,2,0,0,3,1,13,2,3,0,0,5,2,5,6,13,13,8,1,0,0,0,0,0,9,1,35,0,0,78,35,106,36,65,45,50,14,2,0,0,0,0,0,0,0,0,0,6,7,42,10,11,1,2,4,0,0,0,8,7,16,7,29,0,0,150,69,225,61,117,77,80,30,3,0,0,56,39,143,33,135,0,0,116,6,24,10,11,7,5,1,0,0,0,0,0,2,1,0,0,0,1,0,1,2,7,11,6,1,0,0,0,35,20,18,3,28,0,0,18,5,11,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0
American Express,6185812851,55,1,1,61,39,88,23,56,4,0,110,82,237,199,282,280,205,126,41,6,2,231,215,6374,2636,16362,407,0,14654,3401,8308,3366,6572,3727,2519,1169,384,13,9,1341,912,10501,5252,59725,1604,0,292959,105399,265048,109914,176838,90192,36123,5844,2584,13,9,1341,912,10501,5252,59725,1604,0,292960,105400,265048,109914,176838,90193,36124,6007,2644,0,0,80,31,111,15,304,5,0,15970,6499,14936,4422,8893,6545,5260,941,297,0,0,6,5,59,11,25,3,0,33,8,44,14,24,21,15,5,1,0,0,4,1,0,0,5,0,0,7,5,9,3,11,6,3,6,0,0,0,26,21,50,12,25,3,0,30,22,68,16,28,26,26,17,5,0,0,0,0,2,0,0,0,0,1,1,3,2,9,0,1,5,0,0,0,0,0,0,0,0,0,0,3,2,4,0,1,2,1,0,0,0,0,0,0,1,0,1,0,0,22,11,51,55,62,103,61,41,9,0,0,6,2,1,0,0,1,0,3,9,22,34,33,61,35,18,9,0,0,0,0,1,0,1,0,0,22,11,51,55,61,103,61,41,9,0,0,0,0,56,16,46,3,0,48,31,86,104,168,158,141,79,31,0,0,16,10,12,2,6,0,0,71,67,190,154,229,211,159,105,32,0,0,3,5,10,0,1,0,0,8,8,37,13,21,14,13,7,0,0,0,6,2,0,0,0,1,0,2,5,8,29,30,55,33,14,9,0,0,4,4,17,10,23,0,0,4,1,2,3,2,0,0,0,0,0,0,0,0,49,11,23,3,0,21,0,0,0,0,0,0,0,0,1,1,32,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,1,0,0,0,0,0,0,0
American Fidelity Assurance,333011163569,42,0,0,0,0,0,0,0,0,0,246,84,298,154,196,224,142,95,21,0,0,0,0,0,0,0,0,0,39,27,77,80,55,46,38,38,8,0,0,0,0,0,0,0,0,0,1251,592,2091,2163,2618,2466,1731,983,330,0,0,0,0,0,0,0,0,0,1251,592,2091,2163,2618,2466,1731,1002,336,0,0,0,0,0,0,0,0,0,20,59,247,133,198,359,270,187,136,0,0,0,0,0,0,0,0,0,85,21,51,5,7,8,7,3,2,0,0,0,0,0,0,0,0,0,1,0,4,1,2,8,5,3,0,0,0,0,0,0,0,0,0,0,227,74,257,123,156,187,116,74,16,0,0,0,0,0,0,0,0,0,0,0,2,0,5,8,5,3,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,50,51,24,72,31,15,5,0,0,0,0,0,0,0,0,0,4,1,2,1,4,7,8,3,2,0,0,0,0,0,0,0,0,0,1,13,50,51,24,72,31,15,5,0,0,0,0,0,0,0,0,0,210,7,34,3,0,4,1,0,0,0,0,0,0,0,0,0,0,0,3,3,9,41,59,169,111,77,16,0,0,0,0,0,0,0,0,0,50,19,51,5,12,15,11,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,3,1,0,0,0,0,0,0,0,0,0,158,62,238,108,125,35,14,9,1,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCL Construction Enterprises,109150299248234,26,0,0,0,0,0,0,0,0,0,4,54,223,135,219,251,140,113,29,0,0,0,0,0,0,0,0,0,2,84,294,130,252,295,165,140,50,0,0,0,0,0,0,0,0,0,43,1073,3953,3566,5692,7593,3993,3847,1066,0,0,0,0,0,0,0,0,0,43,1073,3953,3566,5692,7593,3993,3881,1075,0,0,0,0,0,0,0,0,0,0,97,330,216,439,636,298,803,215,0,0,0,0,0,0,0,0,0,2,25,123,77,109,112,58,58,16,0,0,0,0,0,0,0,0,0,1,4,16,6,19,29,22,4,1,0,0,0,0,0,0,0,0,0,3,34,129,78,131,127,77,60,23,0,0,0,0,0,0,0,0,0,0,2,14,6,20,25,24,19,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,3,26,29,50,111,59,37,16,0,0,0,0,0,0,0,0,0,0,2,19,13,17,16,14,13,4,0,0,0,0,0,0,0,0,0,0,4,28,29,51,111,59,37,16,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,23,77,48,74,118,58,34,13,0,0,0,0,0,0,0,0,0,0,27,136,81,129,132,81,77,16,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,10,5,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Methodist Hospital System,113508065350010,48,0,0,0,0,0,0,1,0,0,94,24,101,68,89,33,34,18,1,0,0,0,0,0,0,0,0,0,9,2,29,20,24,35,21,27,0,0,0,0,0,0,0,0,0,0,93,67,367,495,558,665,499,259,4,0,0,0,0,0,0,0,0,0,93,69,367,495,558,665,499,268,4,0,0,0,0,0,0,0,0,0,39,8,39,47,79,53,68,18,2,0,0,0,0,0,0,1,0,0,68,14,70,44,62,27,28,8,1,0,0,0,0,0,0,0,0,0,9,0,2,3,2,3,2,1,0,0,0,0,0,0,0,1,0,0,87,22,86,58,77,21,22,10,1,0,0,0,0,0,0,0,0,0,16,3,4,4,6,3,2,1,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,12,15,14,3,4,9,0,0,0,0,0,0,0,0,0,0,4,1,6,3,5,1,2,3,0,0,0,0,0,0,0,0,0,0,16,3,12,15,14,3,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,10,9,13,3,4,8,0,0,0,0,0,0,0,1,0,0,83,16,73,47,68,30,30,9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,18,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
