companyString,date,liPageId,count(*),likesCount,commentsCount
Grainger,20 days ago,120,1,96,3
Grainger,21 days ago,120,2,110,0
Grainger,22 days ago,120,2,188,4
Grainger,23 days ago,120,2,113,0
Grainger,24 days ago,120,1,43,0
Grainger,28 days ago,120,2,204,8
Grainger,29 days ago,120,1,48,1
Grainger,3 days ago,120,2,112,1
Grainger,3 months ago,120,30,1553,31
Grainger,4 months ago,120,31,1506,22
Grainger,5 months ago,120,40,1851,47
Grainger,6 months ago,120,41,2063,75
Grainger,7 days ago,120,1,74,0
Grainger,7 months ago,120,28,1653,61
Grainger,8 days ago,120,2,70,0
Grainger,8 months ago,120,30,2189,143
Grainger,9 days ago,120,1,75,1
Grainger,9 hours ago,120,1,27,0
Grainger,9 months ago,120,26,1351,49
Colgate-Palmolive,1 day ago,121,7,0,0
Colgate-Palmolive,1 month ago,121,125,488,18
Colgate-Palmolive,10 days ago,121,16,0,0
Colgate-Palmolive,13 days ago,121,6,0,0
Colgate-Palmolive,14 days ago,121,1,0,0
Colgate-Palmolive,15 days ago,121,6,0,0
Colgate-Palmolive,15 hours ago,121,4,0,0
Colgate-Palmolive,16 days ago,121,9,0,0
Colgate-Palmolive,17 days ago,121,8,0,0
Colgate-Palmolive,2 days ago,121,6,0,0
Colgate-Palmolive,2 months ago,121,203,749,24
Colgate-Palmolive,20 days ago,121,1,0,0
Colgate-Palmolive,21 days ago,121,5,0,0
Colgate-Palmolive,22 days ago,121,10,0,0
Colgate-Palmolive,23 days ago,121,12,0,0
Colgate-Palmolive,24 days ago,121,9,0,0
Colgate-Palmolive,27 days ago,121,3,0,0
Colgate-Palmolive,28 days ago,121,2,0,0
Colgate-Palmolive,29 days ago,121,9,0,0
Colgate-Palmolive,3 days ago,121,9,0,0
Colgate-Palmolive,3 months ago,121,9,0,0
Colgate-Palmolive,6 days ago,121,28,0,0
Colgate-Palmolive,7 days ago,121,1,0,0
Colgate-Palmolive,8 days ago,121,5,0,0
Colgate-Palmolive,9 days ago,121,6,0,0
Winchester Hospital,1 month ago,122,3,29,1
Winchester Hospital,10 months ago,122,9,12,0
Winchester Hospital,11 months ago,122,4,9,0
Winchester Hospital,12 months ago,122,1,16,0
Winchester Hospital,17 days ago,122,1,2,0
Winchester Hospital,2 months ago,122,8,16,0
Winchester Hospital,20 days ago,122,1,4,0
Winchester Hospital,27 days ago,122,1,1,0
Winchester Hospital,3 months ago,122,2,6,1
Winchester Hospital,4 months ago,122,5,15,1
Winchester Hospital,5 months ago,122,7,17,0
Winchester Hospital,6 days ago,122,1,11,0
Winchester Hospital,6 months ago,122,13,18,0
Winchester Hospital,7 months ago,122,10,31,1
Winchester Hospital,8 months ago,122,4,7,0
Winchester Hospital,9 days ago,122,1,10,0
Winchester Hospital,9 months ago,122,7,26,3
Monsanto,1 day ago,123,1,66,0
Monsanto,1 month ago,123,20,2760,65
Monsanto,10 days ago,123,2,177,0
Monsanto,10 months ago,123,3,288,12
Monsanto,11 months ago,123,7,1107,52
Monsanto,12 days ago,123,1,71,0
Monsanto,13 days ago,123,2,386,9
Monsanto,15 days ago,123,1,122,7
Monsanto,16 days ago,123,1,46,0
Monsanto,17 days ago,123,1,94,3
Monsanto,2 days ago,123,1,159,1
Monsanto,2 months ago,123,18,3270,110
Monsanto,20 days ago,123,1,78,1
Monsanto,22 days ago,123,2,295,4
Monsanto,23 days ago,123,2,105,6
Monsanto,24 days ago,123,2,382,6
Monsanto,27 days ago,123,1,205,6
Monsanto,28 days ago,123,1,96,0
Monsanto,3 days ago,123,1,131,0
Monsanto,3 months ago,123,12,2269,91
Monsanto,4 months ago,123,6,1698,36
Monsanto,5 months ago,123,7,918,30
Monsanto,6 months ago,123,5,841,58
Monsanto,7 months ago,123,6,636,26
Monsanto,8 months ago,123,3,254,13
Monsanto,9 days ago,123,1,86,1
Monsanto,9 months ago,123,6,412,24
FedEx,1 day ago,124,1,170,8
FedEx,1 month ago,124,28,6410,179
FedEx,10 days ago,124,1,193,0
FedEx,10 months ago,124,22,1271,33
FedEx,11 months ago,124,33,1905,76
FedEx,12 months ago,124,2,87,4
FedEx,13 days ago,124,2,548,12
FedEx,13 hours ago,124,1,118,6
FedEx,14 days ago,124,1,120,4
FedEx,15 days ago,124,1,138,3
FedEx,16 days ago,124,1,673,40
FedEx,17 days ago,124,2,734,19
FedEx,2 days ago,124,3,480,9
FedEx,2 months ago,124,30,6049,220
FedEx,20 days ago,124,2,433,6
FedEx,21 days ago,124,1,210,6
FedEx,22 days ago,124,1,231,1
FedEx,23 days ago,124,1,206,7
FedEx,24 days ago,124,1,344,6
FedEx,25 days ago,124,1,318,7
FedEx,27 days ago,124,1,102,3
FedEx,28 days ago,124,1,344,12
FedEx,29 days ago,124,1,293,6
FedEx,3 days ago,124,1,164,4
FedEx,3 months ago,124,26,6942,373
FedEx,4 days ago,124,1,151,4
FedEx,4 months ago,124,29,5836,186
FedEx,5 days ago,124,1,194,7
FedEx,5 months ago,124,27,3655,126
FedEx,6 days ago,124,1,210,6
FedEx,6 months ago,124,25,3518,230
FedEx,7 days ago,124,1,210,3
FedEx,7 hours ago,124,1,55,0
FedEx,7 months ago,124,25,4570,344
FedEx,8 days ago,124,2,224,2
FedEx,8 months ago,124,25,3282,203
FedEx,9 days ago,124,1,219,3
FedEx,9 months ago,124,23,2243,175
Orrick Herrington & Sutcliffe,1 day ago,125,1,1,0
Orrick Herrington & Sutcliffe,1 month ago,125,31,238,1
Orrick Herrington & Sutcliffe,10 days ago,125,2,9,0
Orrick Herrington & Sutcliffe,15 days ago,125,1,2,0
Orrick Herrington & Sutcliffe,16 days ago,125,1,19,0
Orrick Herrington & Sutcliffe,17 days ago,125,4,20,0
Orrick Herrington & Sutcliffe,2 days ago,125,3,8,0
Orrick Herrington & Sutcliffe,2 months ago,125,30,216,8
Orrick Herrington & Sutcliffe,21 days ago,125,2,12,0
Orrick Herrington & Sutcliffe,22 days ago,125,1,2,0
Orrick Herrington & Sutcliffe,23 days ago,125,1,4,0
Orrick Herrington & Sutcliffe,24 days ago,125,1,0,0
Orrick Herrington & Sutcliffe,27 days ago,125,1,6,0
Orrick Herrington & Sutcliffe,28 days ago,125,5,41,2
Orrick Herrington & Sutcliffe,29 days ago,125,1,1,0
Orrick Herrington & Sutcliffe,3 days ago,125,1,3,0
Orrick Herrington & Sutcliffe,3 months ago,125,65,379,5
Orrick Herrington & Sutcliffe,4 months ago,125,44,170,3
Orrick Herrington & Sutcliffe,5 months ago,125,57,227,4
Orrick Herrington & Sutcliffe,6 days ago,125,4,14,0
Orrick Herrington & Sutcliffe,6 months ago,125,62,206,3
Orrick Herrington & Sutcliffe,7 days ago,125,3,11,0
Orrick Herrington & Sutcliffe,7 months ago,125,58,187,0
Orrick Herrington & Sutcliffe,8 months ago,125,56,135,2
Orrick Herrington & Sutcliffe,9 days ago,125,1,2,0
Orrick Herrington & Sutcliffe,9 hours ago,125,1,3,0
Orrick Herrington & Sutcliffe,9 months ago,125,63,119,3
LifeBridge Health,1 day ago,126,1,12,0
LifeBridge Health,1 month ago,126,9,177,2
LifeBridge Health,10 months ago,126,5,42,3
LifeBridge Health,11 months ago,126,7,83,6
LifeBridge Health,12 months ago,126,1,4,1
LifeBridge Health,14 days ago,126,1,25,3
LifeBridge Health,16 days ago,126,1,11,0
LifeBridge Health,2 days ago,126,1,16,0
LifeBridge Health,2 months ago,126,7,84,2
LifeBridge Health,21 days ago,126,1,21,0
LifeBridge Health,24 days ago,126,1,30,3
LifeBridge Health,3 months ago,126,6,42,1
LifeBridge Health,4 months ago,126,7,46,0
LifeBridge Health,5 months ago,126,6,61,2
LifeBridge Health,6 days ago,126,1,25,3
LifeBridge Health,6 months ago,126,2,18,0
LifeBridge Health,7 months ago,126,7,26,0
LifeBridge Health,8 months ago,126,8,45,0
LifeBridge Health,9 days ago,126,1,32,2
LifeBridge Health,9 months ago,126,2,15,0
Herman Miller,1 day ago,127,1,56,3
Herman Miller,1 month ago,127,10,1780,43
Herman Miller,10 months ago,127,29,2001,93
Herman Miller,11 months ago,127,15,868,57
Herman Miller,12 months ago,127,3,148,3
Herman Miller,13 days ago,127,1,254,6
Herman Miller,13 hours ago,127,1,35,0
Herman Miller,14 days ago,127,1,52,3
Herman Miller,2 days ago,127,1,32,0
Herman Miller,2 months ago,127,7,1047,21
Herman Miller,20 days ago,127,2,110,0
Herman Miller,22 days ago,127,1,38,0
Herman Miller,23 days ago,127,1,179,7
Herman Miller,25 days ago,127,1,101,1
Herman Miller,27 days ago,127,1,44,0
Herman Miller,29 days ago,127,1,66,0
Herman Miller,3 months ago,127,9,883,7
Herman Miller,4 months ago,127,9,684,12
Herman Miller,5 months ago,127,15,1367,23
Herman Miller,6 days ago,127,1,121,4
Herman Miller,6 months ago,127,23,2112,79
Herman Miller,7 days ago,127,1,262,17
Herman Miller,7 months ago,127,17,1186,36
Herman Miller,8 months ago,127,17,958,37
Herman Miller,9 days ago,127,1,42,0
Herman Miller,9 months ago,127,19,1233,24
Texas Instruments,1 day ago,128,1,117,1
Texas Instruments,1 month ago,128,29,3476,113
Texas Instruments,10 days ago,128,1,142,4
Texas Instruments,10 months ago,128,15,928,44
Texas Instruments,11 days ago,128,1,108,4
Texas Instruments,13 days ago,128,1,116,0
Texas Instruments,14 days ago,128,1,54,0
Texas Instruments,15 days ago,128,1,106,0
Texas Instruments,16 days ago,128,1,94,0
Texas Instruments,17 days ago,128,1,54,0
Texas Instruments,18 days ago,128,1,111,1
Texas Instruments,18 hours ago,128,1,48,1
Texas Instruments,19 days ago,128,1,130,0
Texas Instruments,2 days ago,128,1,65,1
Texas Instruments,2 months ago,128,30,3619,79
Texas Instruments,20 days ago,128,1,70,1
Texas Instruments,21 days ago,128,1,80,1
Texas Instruments,22 days ago,128,1,166,0
Texas Instruments,23 days ago,128,2,123,1
Texas Instruments,24 days ago,128,1,109,0
Texas Instruments,25 days ago,128,1,52,1
Texas Instruments,26 days ago,128,1,133,2
Texas Instruments,27 days ago,128,1,98,3
Texas Instruments,28 days ago,128,1,79,1
Texas Instruments,3 days ago,128,1,121,2
Texas Instruments,3 months ago,128,25,3531,93
Texas Instruments,4 days ago,128,1,170,1
Texas Instruments,4 months ago,128,31,2955,103
Texas Instruments,5 days ago,128,1,106,0
Texas Instruments,5 months ago,128,33,2508,65
Texas Instruments,6 days ago,128,2,114,0
Texas Instruments,6 months ago,128,26,1666,57
Texas Instruments,7 days ago,128,1,95,0
Texas Instruments,7 months ago,128,33,2164,62
Texas Instruments,8 days ago,128,1,113,1
Texas Instruments,8 months ago,128,25,1932,78
Texas Instruments,9 days ago,128,1,86,3
Texas Instruments,9 months ago,128,23,1826,73
Vanderbilt University,1 day ago,129,1,10,0
Vanderbilt University,1 month ago,129,23,370,3
Vanderbilt University,10 days ago,129,1,13,0
Vanderbilt University,10 months ago,129,7,136,6
Vanderbilt University,11 months ago,129,11,264,13
Vanderbilt University,12 months ago,129,1,14,0
Vanderbilt University,13 days ago,129,1,8,0
Vanderbilt University,15 hours ago,129,1,3,0
Vanderbilt University,2 days ago,129,1,17,0
Vanderbilt University,2 months ago,129,32,533,10
Vanderbilt University,21 days ago,129,1,15,0
Vanderbilt University,22 days ago,129,1,50,0
Vanderbilt University,23 days ago,129,1,22,0
Vanderbilt University,24 days ago,129,1,25,0
Vanderbilt University,26 days ago,129,1,39,0
Vanderbilt University,27 days ago,129,1,24,0
Vanderbilt University,28 days ago,129,1,20,1
Vanderbilt University,29 days ago,129,1,19,0
Vanderbilt University,3 days ago,129,1,16,0
Vanderbilt University,3 months ago,129,16,216,4
Vanderbilt University,4 days ago,129,2,38,0
Vanderbilt University,4 months ago,129,21,309,10
Vanderbilt University,5 days ago,129,1,21,0
Vanderbilt University,5 months ago,129,22,332,11
Vanderbilt University,6 days ago,129,1,13,1
Vanderbilt University,6 months ago,129,3,83,2
Vanderbilt University,7 days ago,129,1,16,0
Vanderbilt University,7 months ago,129,9,265,7
Vanderbilt University,8 days ago,129,1,21,0
Vanderbilt University,8 months ago,129,8,184,2
Vanderbilt University,9 days ago,129,1,49,1
Vanderbilt University,9 months ago,129,11,333,17
Sherwin-Williams,1 month ago,130,19,0,0
Sherwin-Williams,10 days ago,130,2,0,0
Sherwin-Williams,10 months ago,130,29,0,0
Sherwin-Williams,11 months ago,130,34,0,0
Sherwin-Williams,12 hours ago,130,1,0,0
Sherwin-Williams,15 days ago,130,1,0,0
Sherwin-Williams,16 days ago,130,1,0,0
Sherwin-Williams,2 months ago,130,22,0,0
Sherwin-Williams,20 days ago,130,2,0,0
Sherwin-Williams,22 days ago,130,2,0,0
Sherwin-Williams,27 days ago,130,2,0,0
Sherwin-Williams,28 days ago,130,1,0,0
Sherwin-Williams,29 days ago,130,1,0,0
Sherwin-Williams,3 days ago,130,2,0,0
Sherwin-Williams,3 months ago,130,22,0,0
Sherwin-Williams,4 months ago,130,28,0,0
Sherwin-Williams,5 months ago,130,20,0,0
Sherwin-Williams,6 months ago,130,37,0,0
Sherwin-Williams,7 months ago,130,34,0,0
Sherwin-Williams,8 months ago,130,57,0,0
Sherwin-Williams,9 months ago,130,42,0,0
SRA International,1 day ago,131,2,30,0
SRA International,1 month ago,131,20,161,3
SRA International,10 months ago,131,3,113,1
SRA International,11 months ago,131,3,51,5
SRA International,12 days ago,131,1,8,0
SRA International,13 days ago,131,1,9,0
SRA International,16 days ago,131,1,13,2
SRA International,2 days ago,131,1,3,0
SRA International,2 months ago,131,56,180,0
SRA International,22 days ago,131,2,22,0
SRA International,24 days ago,131,1,9,0
SRA International,25 days ago,131,1,8,0
SRA International,27 days ago,131,1,26,1
SRA International,29 days ago,131,3,36,0
SRA International,3 months ago,131,53,247,0
SRA International,4 months ago,131,5,110,3
SRA International,5 months ago,131,15,492,22
SRA International,6 days ago,131,1,5,1
SRA International,6 hours ago,131,1,6,0
SRA International,6 months ago,131,3,41,0
SRA International,7 months ago,131,1,30,0
SRA International,8 days ago,131,2,12,0
SRA International,8 months ago,131,8,231,4
SRA International,9 months ago,131,2,74,2
David Weekley Homes,1 month ago,132,3,147,3
David Weekley Homes,10 months ago,132,4,193,7
David Weekley Homes,11 months ago,132,8,210,12
David Weekley Homes,12 months ago,132,2,64,2
David Weekley Homes,15 days ago,132,1,60,0
David Weekley Homes,2 months ago,132,5,403,9
David Weekley Homes,28 days ago,132,1,126,6
David Weekley Homes,3 months ago,132,5,342,15
David Weekley Homes,4 months ago,132,3,133,1
David Weekley Homes,5 months ago,132,4,179,4
David Weekley Homes,6 months ago,132,2,74,2
David Weekley Homes,7 days ago,132,1,76,3
David Weekley Homes,7 months ago,132,5,194,6
David Weekley Homes,8 months ago,132,4,213,24
David Weekley Homes,9 months ago,132,4,190,10
"ARI, Automotive Resources International",1 day ago,134,1,5,0
"ARI, Automotive Resources International",1 month ago,134,23,304,5
"ARI, Automotive Resources International",10 days ago,134,1,27,0
"ARI, Automotive Resources International",10 months ago,134,21,150,4
"ARI, Automotive Resources International",11 hours ago,134,1,1,0
"ARI, Automotive Resources International",11 months ago,134,21,104,3
"ARI, Automotive Resources International",12 months ago,134,3,23,0
"ARI, Automotive Resources International",13 days ago,134,1,4,0
"ARI, Automotive Resources International",14 days ago,134,1,2,0
"ARI, Automotive Resources International",15 days ago,134,1,4,0
"ARI, Automotive Resources International",16 days ago,134,1,3,0
"ARI, Automotive Resources International",17 days ago,134,1,5,0
"ARI, Automotive Resources International",2 days ago,134,1,21,0
"ARI, Automotive Resources International",2 months ago,134,19,187,5
"ARI, Automotive Resources International",20 days ago,134,1,6,0
"ARI, Automotive Resources International",21 days ago,134,1,11,0
"ARI, Automotive Resources International",22 days ago,134,1,10,0
"ARI, Automotive Resources International",23 days ago,134,1,7,0
"ARI, Automotive Resources International",24 days ago,134,1,0,0
"ARI, Automotive Resources International",27 days ago,134,1,7,0
"ARI, Automotive Resources International",28 days ago,134,1,18,0
"ARI, Automotive Resources International",29 days ago,134,1,7,0
"ARI, Automotive Resources International",3 days ago,134,1,10,2
"ARI, Automotive Resources International",3 months ago,134,24,176,2
"ARI, Automotive Resources International",4 months ago,134,19,173,5
"ARI, Automotive Resources International",5 months ago,134,22,183,1
"ARI, Automotive Resources International",6 days ago,134,1,9,0
"ARI, Automotive Resources International",6 months ago,134,23,173,2
"ARI, Automotive Resources International",7 days ago,134,1,12,1
"ARI, Automotive Resources International",7 months ago,134,25,175,1
"ARI, Automotive Resources International",8 days ago,134,1,6,1
"ARI, Automotive Resources International",8 months ago,134,21,109,2
"ARI, Automotive Resources International",9 days ago,134,1,8,0
"ARI, Automotive Resources International",9 months ago,134,20,135,5
WellStar Health System,1 day ago,135,1,45,9
WellStar Health System,1 month ago,135,7,548,9
WellStar Health System,10 months ago,135,10,428,11
WellStar Health System,11 months ago,135,14,573,52
WellStar Health System,12 months ago,135,2,48,1
WellStar Health System,14 days ago,135,2,49,0
WellStar Health System,2 months ago,135,9,598,37
WellStar Health System,22 days ago,135,1,53,2
WellStar Health System,3 months ago,135,14,882,50
WellStar Health System,4 months ago,135,4,247,2
WellStar Health System,5 months ago,135,10,767,63
WellStar Health System,6 days ago,135,1,34,0
WellStar Health System,6 months ago,135,8,303,6
WellStar Health System,7 days ago,135,1,51,8
WellStar Health System,7 months ago,135,16,478,24
WellStar Health System,8 days ago,135,2,39,2
WellStar Health System,8 months ago,135,9,265,4
WellStar Health System,9 hours ago,135,1,22,0
WellStar Health System,9 months ago,135,4,184,8
TEKsystems,1 day ago,136,3,128,12
TEKsystems,1 month ago,136,85,2942,183
TEKsystems,10 days ago,136,3,136,16
TEKsystems,11 hours ago,136,1,27,0
TEKsystems,12 days ago,136,1,53,0
TEKsystems,13 days ago,136,3,127,7
TEKsystems,14 days ago,136,4,105,10
TEKsystems,15 days ago,136,4,93,1
TEKsystems,16 days ago,136,4,143,15
TEKsystems,16 hours ago,136,1,31,1
TEKsystems,17 days ago,136,2,72,1
TEKsystems,2 days ago,136,3,92,3
TEKsystems,2 months ago,136,77,3182,203
TEKsystems,20 days ago,136,3,132,9
TEKsystems,21 days ago,136,3,116,10
TEKsystems,22 days ago,136,4,120,12
TEKsystems,23 days ago,136,4,119,4
TEKsystems,24 days ago,136,4,312,10
TEKsystems,27 days ago,136,4,201,20
TEKsystems,28 days ago,136,5,89,5
TEKsystems,29 days ago,136,3,91,1
TEKsystems,3 days ago,136,4,132,13
TEKsystems,3 months ago,136,84,3158,241
TEKsystems,4 months ago,136,88,3230,172
TEKsystems,5 months ago,136,85,1569,70
TEKsystems,6 days ago,136,4,163,13
TEKsystems,6 months ago,136,2,119,3
TEKsystems,7 days ago,136,3,117,56
TEKsystems,7 hours ago,136,1,65,9
TEKsystems,8 days ago,136,4,149,15
TEKsystems,9 days ago,136,4,138,3
Credit Acceptance,14 days ago,137,1,34,3
Credit Acceptance,2 months ago,137,2,71,1
Credit Acceptance,5 months ago,137,2,51,1
Credit Acceptance,7 months ago,137,2,42,1
Roche Diagnostics,1 day ago,138,2,557,2
Roche Diagnostics,1 month ago,138,35,8448,357
Roche Diagnostics,11 days ago,138,1,296,4
Roche Diagnostics,13 days ago,138,3,678,13
Roche Diagnostics,14 days ago,138,1,222,8
Roche Diagnostics,15 days ago,138,1,123,2
Roche Diagnostics,16 days ago,138,2,890,89
Roche Diagnostics,17 days ago,138,3,454,15
Roche Diagnostics,18 days ago,138,3,512,0
Roche Diagnostics,2 days ago,138,3,555,16
Roche Diagnostics,2 months ago,138,38,8821,456
Roche Diagnostics,20 days ago,138,2,248,31
Roche Diagnostics,21 days ago,138,1,250,0
Roche Diagnostics,21 hours ago,138,1,186,1
Roche Diagnostics,22 days ago,138,1,223,2
Roche Diagnostics,23 days ago,138,3,617,44
Roche Diagnostics,25 days ago,138,1,342,6
Roche Diagnostics,27 days ago,138,3,671,50
Roche Diagnostics,28 days ago,138,2,300,5
Roche Diagnostics,29 days ago,138,1,222,2
Roche Diagnostics,3 months ago,138,37,9803,576
Roche Diagnostics,4 days ago,138,1,246,7
Roche Diagnostics,4 months ago,138,50,10048,358
Roche Diagnostics,5 months ago,138,49,8156,391
Roche Diagnostics,6 days ago,138,2,462,22
Roche Diagnostics,6 months ago,138,46,8608,842
Roche Diagnostics,7 days ago,138,1,168,5
Roche Diagnostics,7 months ago,138,49,8216,598
Roche Diagnostics,8 days ago,138,2,352,0
Roche Diagnostics,8 months ago,138,38,7686,524
Roche Diagnostics,9 days ago,138,1,301,27
Roche Diagnostics,9 months ago,138,27,6414,506
Kimley-Horn and Associates,1 month ago,139,16,711,8
Kimley-Horn and Associates,10 days ago,139,1,10,0
Kimley-Horn and Associates,10 months ago,139,6,261,7
Kimley-Horn and Associates,11 days ago,139,1,69,0
Kimley-Horn and Associates,11 months ago,139,4,152,8
Kimley-Horn and Associates,15 days ago,139,1,55,0
Kimley-Horn and Associates,16 days ago,139,1,96,9
Kimley-Horn and Associates,17 days ago,139,1,27,0
Kimley-Horn and Associates,2 months ago,139,12,543,6
Kimley-Horn and Associates,21 days ago,139,1,22,0
Kimley-Horn and Associates,22 days ago,139,1,23,0
Kimley-Horn and Associates,24 days ago,139,2,64,0
Kimley-Horn and Associates,3 months ago,139,13,425,10
Kimley-Horn and Associates,4 months ago,139,11,446,5
Kimley-Horn and Associates,5 hours ago,139,1,9,0
Kimley-Horn and Associates,5 months ago,139,15,279,4
Kimley-Horn and Associates,6 months ago,139,13,340,7
Kimley-Horn and Associates,7 days ago,139,1,16,0
Kimley-Horn and Associates,7 months ago,139,10,359,26
Kimley-Horn and Associates,8 days ago,139,2,98,1
Kimley-Horn and Associates,8 months ago,139,15,412,7
Kimley-Horn and Associates,9 days ago,139,1,31,1
Kimley-Horn and Associates,9 months ago,139,8,215,8
Mars,1 day ago,140,1,107,2
Mars,1 month ago,140,11,3240,97
Mars,10 days ago,140,1,167,3
Mars,10 hours ago,140,1,53,4
Mars,10 months ago,140,15,3172,102
Mars,11 months ago,140,12,2460,66
Mars,12 months ago,140,2,325,8
Mars,13 days ago,140,1,237,4
Mars,15 days ago,140,1,255,6
Mars,16 days ago,140,1,128,4
Mars,17 days ago,140,1,257,7
Mars,2 days ago,140,1,159,3
Mars,2 months ago,140,19,4560,113
Mars,21 days ago,140,1,524,15
Mars,22 days ago,140,1,209,6
Mars,23 days ago,140,1,413,15
Mars,24 days ago,140,1,498,1
Mars,27 days ago,140,1,160,0
Mars,28 days ago,140,1,220,3
Mars,3 months ago,140,21,4142,91
Mars,4 days ago,140,1,145,2
Mars,4 months ago,140,11,1592,25
Mars,5 hours ago,140,1,55,1
Mars,5 months ago,140,19,3865,100
Mars,6 days ago,140,1,381,7
Mars,6 months ago,140,19,3133,100
Mars,7 days ago,140,1,142,2
Mars,7 months ago,140,16,3196,100
Mars,8 days ago,140,1,81,0
Mars,8 months ago,140,12,1321,53
Mars,9 days ago,140,1,117,3
Mars,9 months ago,140,11,2089,46
Discovery Communications,1 month ago,141,2,272,15
Discovery Communications,2 months ago,141,2,660,29
Discovery Communications,21 days ago,141,1,56,3
Discovery Communications,3 months ago,141,1,161,10
Discovery Communications,5 months ago,141,2,205,14
Discovery Communications,6 months ago,141,2,213,9
Discovery Communications,7 days ago,141,1,215,3
Discovery Communications,7 months ago,141,5,563,19
Arnold & Porter,1 day ago,142,1,4,0
Arnold & Porter,1 month ago,142,23,58,0
Arnold & Porter,10 months ago,142,29,83,1
Arnold & Porter,11 months ago,142,18,46,1
Arnold & Porter,13 days ago,142,1,2,1
Arnold & Porter,16 days ago,142,1,1,0
Arnold & Porter,17 days ago,142,1,21,4
Arnold & Porter,2 months ago,142,21,65,1
Arnold & Porter,22 days ago,142,2,3,0
Arnold & Porter,24 days ago,142,4,7,0
Arnold & Porter,27 days ago,142,2,2,0
Arnold & Porter,28 days ago,142,2,5,0
Arnold & Porter,3 days ago,142,1,3,0
Arnold & Porter,3 months ago,142,16,23,1
Arnold & Porter,4 months ago,142,12,16,1
Arnold & Porter,5 months ago,142,28,65,0
Arnold & Porter,6 days ago,142,4,7,1
Arnold & Porter,6 months ago,142,20,60,1
Arnold & Porter,7 months ago,142,24,63,0
Arnold & Porter,8 days ago,142,1,0,0
Arnold & Porter,8 hours ago,142,1,4,0
Arnold & Porter,8 months ago,142,17,43,2
Arnold & Porter,9 months ago,142,15,13,0
Sheetz,11 months ago,143,1,4,0
Sheetz,2 days ago,143,1,8,0
Sheetz,3 months ago,143,1,15,1
Sheetz,5 months ago,143,2,90,5
Sheetz,8 months ago,143,1,7,0
Sheetz,"July 18, 2014",143,1,17,1
The Cheesecake Factory,1 day ago,144,1,8,0
The Cheesecake Factory,1 month ago,144,14,564,13
The Cheesecake Factory,10 days ago,144,1,25,1
The Cheesecake Factory,10 months ago,144,11,307,8
The Cheesecake Factory,11 months ago,144,30,548,34
The Cheesecake Factory,12 hours ago,144,1,5,0
The Cheesecake Factory,12 months ago,144,3,65,2
The Cheesecake Factory,13 days ago,144,1,20,0
The Cheesecake Factory,16 days ago,144,1,21,0
The Cheesecake Factory,2 days ago,144,1,10,2
The Cheesecake Factory,2 months ago,144,18,722,28
The Cheesecake Factory,21 days ago,144,2,211,5
The Cheesecake Factory,23 days ago,144,1,13,0
The Cheesecake Factory,24 days ago,144,1,15,0
The Cheesecake Factory,27 days ago,144,1,19,0
The Cheesecake Factory,28 days ago,144,1,13,0
The Cheesecake Factory,29 days ago,144,1,27,0
The Cheesecake Factory,3 days ago,144,2,47,1
The Cheesecake Factory,3 months ago,144,18,707,17
The Cheesecake Factory,4 months ago,144,8,488,13
The Cheesecake Factory,5 months ago,144,16,558,18
The Cheesecake Factory,6 days ago,144,3,110,1
The Cheesecake Factory,6 months ago,144,36,623,24
The Cheesecake Factory,7 days ago,144,1,9,0
The Cheesecake Factory,7 months ago,144,26,388,13
The Cheesecake Factory,8 days ago,144,2,36,4
The Cheesecake Factory,8 months ago,144,15,479,15
The Cheesecake Factory,9 days ago,144,1,19,0
The Cheesecake Factory,9 months ago,144,25,371,9
Hyland Software,1 day ago,145,2,27,0
Hyland Software,1 month ago,145,32,648,24
Hyland Software,10 days ago,145,2,16,0
Hyland Software,10 hours ago,145,1,8,0
Hyland Software,10 months ago,145,25,358,2
Hyland Software,11 months ago,145,22,239,0
Hyland Software,12 months ago,145,5,77,1
Hyland Software,13 days ago,145,1,51,0
Hyland Software,14 days ago,145,1,11,0
Hyland Software,14 hours ago,145,1,9,0
Hyland Software,15 days ago,145,2,18,0
Hyland Software,16 days ago,145,1,8,0
Hyland Software,17 days ago,145,1,15,0
Hyland Software,2 days ago,145,1,17,0
Hyland Software,2 months ago,145,35,459,7
Hyland Software,20 days ago,145,1,9,0
Hyland Software,21 days ago,145,1,9,0
Hyland Software,22 days ago,145,1,8,0
Hyland Software,23 days ago,145,2,42,1
Hyland Software,24 days ago,145,2,51,1
Hyland Software,27 days ago,145,1,14,0
Hyland Software,28 days ago,145,2,50,0
Hyland Software,29 days ago,145,2,46,2
Hyland Software,3 days ago,145,2,20,0
Hyland Software,3 months ago,145,27,637,16
Hyland Software,4 months ago,145,28,361,3
Hyland Software,5 months ago,145,24,344,2
Hyland Software,6 days ago,145,1,18,0
Hyland Software,6 months ago,145,31,447,3
Hyland Software,7 days ago,145,2,69,1
Hyland Software,7 months ago,145,37,364,8
Hyland Software,8 days ago,145,1,41,0
Hyland Software,8 months ago,145,27,307,1
Hyland Software,9 days ago,145,2,6,0
Hyland Software,9 months ago,145,23,307,7
Hyatt Hotels,11 months ago,146,2,0,0
Hyatt Hotels,2 months ago,146,1,0,0
Hyatt Hotels,5 months ago,146,2,0,0
Kiewit Corporation,1 day ago,147,1,229,1
Kiewit Corporation,1 month ago,147,14,3252,82
Kiewit Corporation,10 months ago,147,13,1023,30
